1665589096.331, Start Optitrack recording!
1665589097.337, Logging frame for timestamp synchronization
1665589097.358, Dynamixel 0 has been disabled for setting 
1665589097.374, Dynamixel 0 drive mode configured to velocity-based 
1665589097.39, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665589097.406, Dynamixel 0 has been re-enabled for setting 
1665589097.422, Dynamixel 0 has been disabled for setting 
1665589097.438, Dynamixel 0 drive mode configured to velocity-based 
1665589097.454, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665589097.47, Dynamixel 0 has been re-enabled for setting 
1665589097.486, Dynamixel 0 has been disabled for setting 
1665589097.502, Dynamixel 0 drive mode configured to velocity-based 
1665589097.518, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665589097.534, Dynamixel 0 has been re-enabled for setting 
1665589097.55, Dynamixel 0 has been disabled for setting 
1665589097.566, Dynamixel 0 drive mode configured to velocity-based 
1665589097.582, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665589097.598, Dynamixel 0 has been re-enabled for setting 
1665589097.599, Goal Positions, 1413, 2163, 5436, 2616
1665589097.601, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589097.601, 37, 23976.966667, 2, Base, 385.358704, 46.099239, 126.694008, 0.000115, 0.000708, 0.000341, 1.000000
1665589097.603, 37, 23976.966667, 3, Platform, 389.439911, 164.956619, 127.849426, 0.001261, 0.005037, -0.005652, 0.999971
1665589097.605, 37, 23976.966667, 4, Ring 1, 362.240326, 99.886803, 150.875778, -0.003404, 0.018053, -0.002348, 0.999829
1665589097.646, ID, Load, Velocity, Pos
1665589098.625, 68, 23978.000000, 3, Platform, 389.499939, 169.286224, 127.716171, 0.002639, 0.002208, -0.005985, 0.999976
1665589098.625, 68, 23978.000000, 4, Ring 1, 362.154999, 102.124710, 150.491974, 0.000095, 0.136595, -0.000489, 0.990627
1665589098.718, ID, Load, Velocity, Pos
1665589098.718, 21, 41, 20, 551
1665589098.719, 22, -45, -20, 3021
1665589098.719, 23, 37, 20, 4576
1665589098.719, 24, -43, -20, 3472
1665589098.719, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589098.719, 71, 23978.100000, 2, Base, 385.358307, 46.102798, 126.697075, 0.000089, 0.000755, 0.000324, 1.000000
1665589098.72, 71, 23978.100000, 3, Platform, 389.494415, 169.876282, 127.723602, 0.000807, 0.001963, -0.005949, 0.999980
1665589098.721, 71, 23978.100000, 4, Ring 1, 362.161163, 102.369949, 150.471466, 0.000367, 0.147753, -0.000241, 0.989024
1665589098.83, ID, Load, Velocity, Pos
1665589098.831, 21, 47, 20, 585
1665589098.831, 22, -51, -20, 2987
1665589098.831, 23, 42, 20, 4610
1665589098.831, 24, -48, -20, 3438
1665589098.832, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589098.832, 74, 23978.200000, 2, Base, 385.356750, 46.101585, 126.697037, 0.000098, 0.000773, 0.000305, 1.000000
1665589098.833, 74, 23978.200000, 3, Platform, 389.487579, 170.354553, 127.743874, 0.000805, 0.001587, -0.005949, 0.999981
1665589098.834, 74, 23978.200000, 4, Ring 1, 362.142303, 102.606171, 150.442139, 0.000398, 0.159620, -0.000097, 0.987178
1665589098.942, ID, Load, Velocity, Pos
1665589098.943, 21, 53, 20, 620
1665589098.943, 22, -56, -20, 2952
1665589098.943, 23, 47, 20, 4643
1665589098.943, 24, -53, -20, 3403
1665589098.944, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589098.944, 77, 23978.300000, 2, Base, 385.354950, 46.103928, 126.697868, 0.000101, 0.000784, 0.000242, 1.000000
1665589098.945, 77, 23978.300000, 3, Platform, 389.486328, 170.747421, 127.703888, 0.002601, 0.001538, -0.006116, 0.999977
1665589098.946, 77, 23978.300000, 4, Ring 1, 362.185028, 102.849915, 150.371597, 0.001014, 0.171609, 0.000323, 0.985165
1665589099.038, ID, Load, Velocity, Pos
1665589099.039, 21, 57, 20, 654
1665589099.039, 22, -60, -20, 2917
1665589099.039, 23, 52, 20, 4677
1665589099.039, 24, -56, -20, 3368
1665589099.04, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589099.04, 80, 23978.400000, 2, Base, 385.356354, 46.102634, 126.697449, 0.000094, 0.000773, 0.000280, 1.000000
1665589099.041, 80, 23978.400000, 3, Platform, 389.467987, 171.228241, 127.704498, 0.002643, 0.001106, -0.005850, 0.999979
1665589099.042, 80, 23978.400000, 4, Ring 1, 362.138397, 103.106964, 150.415131, 0.000961, 0.182279, 0.000389, 0.983246
1665589099.15, ID, Load, Velocity, Pos
1665589099.151, 21, 63, 20, 688
1665589099.151, 22, -65, -20, 2883
1665589099.151, 23, 58, 20, 4711
1665589099.151, 24, -62, -20, 3335
1665589099.152, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589099.152, 84, 23978.533333, 2, Base, 385.383575, 46.057541, 126.726761, -0.000785, 0.000419, 0.000146, 1.000000
1665589099.153, 84, 23978.533333, 3, Platform, 389.440613, 171.985443, 127.705452, 0.000865, 0.000907, -0.005934, 0.999982
1665589099.154, 84, 23978.533333, 4, Ring 1, 362.143494, 103.440407, 150.444183, 0.001095, 0.196256, 0.001879, 0.980550
1665589099.262, ID, Load, Velocity, Pos
1665589099.263, 21, 67, 21, 723
1665589099.263, 22, -67, -21, 2848
1665589099.263, 23, 62, 20, 4746
1665589099.263, 24, -67, -20, 3300
1665589099.264, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589099.264, 87, 23978.633333, 2, Base, 385.379852, 46.062698, 126.715614, -0.000629, 0.000367, 0.000179, 1.000000
1665589099.265, 87, 23978.633333, 3, Platform, 389.439575, 172.489487, 127.757263, 0.001119, 0.000431, -0.005957, 0.999982
1665589099.266, 87, 23978.633333, 4, Ring 1, 362.165680, 103.709961, 150.466965, 0.001349, 0.206710, 0.002918, 0.978397
1665589099.374, ID, Load, Velocity, Pos
1665589099.374, 21, 71, 20, 757
1665589099.375, 22, -74, -20, 2814
1665589099.375, 23, 67, 20, 4779
1665589099.375, 24, -70, -20, 3265
1665589099.375, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589099.375, 90, 23978.733333, 2, Base, 385.379913, 46.069305, 126.711082, -0.000538, 0.000363, 0.000181, 1.000000
1665589099.376, 90, 23978.733333, 3, Platform, 389.403320, 172.878677, 127.733528, 0.003076, 0.000163, -0.005700, 0.999979
1665589099.377, 90, 23978.733333, 4, Ring 1, 361.820892, 103.867302, 150.250702, -0.000828, 0.227937, -0.001922, 0.973674
1665589099.47, ID, Load, Velocity, Pos
1665589099.47, 21, 77, 20, 793
1665589099.471, 22, -80, -20, 2778
1665589099.471, 23, 69, 21, 4815
1665589099.471, 24, -76, -20, 3230
1665589099.471, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589099.471, 93, 23978.833333, 2, Base, 385.383575, 46.064259, 126.704918, -0.000503, 0.000361, 0.000169, 1.000000
1665589099.472, 93, 23978.833333, 3, Platform, 389.416077, 173.482300, 127.754715, 0.001157, 0.000136, -0.005935, 0.999982
1665589099.473, 93, 23978.833333, 4, Ring 1, 361.826996, 104.163490, 150.279678, -0.000190, 0.238427, -0.000629, 0.971160
1665589099.582, ID, Load, Velocity, Pos
1665589099.583, 21, 79, 20, 827
1665589099.583, 22, -82, -20, 2743
1665589099.583, 23, 73, 20, 4848
1665589099.583, 24, -77, -21, 3195
1665589099.584, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589099.584, 96, 23978.933333, 2, Base, 385.377777, 46.086178, 126.695808, -0.000175, 0.000379, 0.000277, 1.000000
1665589099.585, 96, 23978.933333, 3, Platform, 389.370544, 174.000885, 127.761620, 0.001357, -0.000320, -0.005813, 0.999982
1665589099.586, 96, 23978.933333, 4, Ring 1, 361.797333, 104.421181, 150.265717, 0.000381, 0.250269, 0.000848, 0.968176
1665589099.694, ID, Load, Velocity, Pos
1665589099.694, 21, 84, 20, 862
1665589099.694, 22, -88, -20, 2708
1665589099.695, 23, 80, 20, 4883
1665589099.695, 24, -83, -20, 3161
1665589099.695, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589099.695, 100, 23979.066667, 2, Base, 385.338654, 46.084690, 126.709297, 0.000061, 0.000515, -0.000161, 1.000000
1665589099.696, 100, 23979.066667, 3, Platform, 389.354340, 174.553146, 127.770050, 0.003358, -0.000505, -0.005745, 0.999978
1665589099.697, 100, 23979.066667, 4, Ring 1, 361.782349, 104.746628, 150.267136, 0.000162, 0.265189, 0.000876, 0.964196
1665589099.806, ID, Load, Velocity, Pos
1665589099.806, 21, 88, 20, 897
1665589099.806, 22, -91, -21, 2673
1665589099.807, 23, 82, 20, 4917
1665589099.807, 24, -90, -21, 3127
1665589099.807, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589099.807, 103, 23979.166667, 2, Base, 385.332520, 46.059532, 126.728195, -0.000387, 0.000596, -0.000257, 1.000000
1665589099.808, 103, 23979.166667, 3, Platform, 389.334595, 175.065369, 127.778381, 0.003419, -0.000831, -0.005860, 0.999977
1665589099.809, 103, 23979.166667, 4, Ring 1, 361.751770, 105.016891, 150.265121, -0.000554, 0.276935, 0.001076, 0.960888
1665589099.902, ID, Load, Velocity, Pos
1665589099.902, 21, 91, 20, 932
1665589099.903, 22, -96, -20, 2639
1665589099.903, 23, 85, 20, 4952
1665589099.903, 24, -91, -20, 3091
1665589099.903, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589099.903, 106, 23979.266667, 2, Base, 385.338623, 46.077614, 126.705826, 0.000070, 0.000535, -0.000198, 1.000000
1665589099.904, 106, 23979.266667, 3, Platform, 389.298553, 175.580078, 127.844391, 0.003617, -0.001050, -0.005772, 0.999976
1665589099.905, 106, 23979.266667, 4, Ring 1, 361.736664, 105.251915, 150.256897, -0.000324, 0.288427, 0.001883, 0.957500
1665589100.014, ID, Load, Velocity, Pos
1665589100.014, 21, 97, 20, 967
1665589100.015, 22, -105, -19, 2606
1665589100.015, 23, 90, 21, 4987
1665589100.015, 24, -96, -20, 3057
1665589100.015, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589100.015, 109, 23979.366667, 2, Base, 385.333649, 46.086479, 126.708939, 0.000073, 0.000544, -0.000220, 1.000000
1665589100.017, 109, 23979.366667, 3, Platform, 389.273285, 176.196426, 127.845642, 0.001738, -0.001229, -0.005483, 0.999983
1665589100.018, 109, 23979.366667, 4, Ring 1, 361.704559, 105.456833, 150.227905, -0.001510, 0.300333, 0.000233, 0.953833
1665589100.126, ID, Load, Velocity, Pos
1665589100.127, 21, 99, 20, 1002
1665589100.127, 22, -105, -20, 2570
1665589100.127, 23, 92, 20, 5021
1665589100.127, 24, -98, -20, 3023
1665589100.127, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589100.128, 113, 23979.500000, 2, Base, 385.329437, 46.088020, 126.708954, 0.000071, 0.000555, -0.000270, 1.000000
1665589100.129, 113, 23979.500000, 3, Platform, 389.226929, 176.760010, 127.896027, 0.004113, -0.001554, -0.005583, 0.999975
1665589100.13, 113, 23979.500000, 4, Ring 1, 361.666199, 105.808235, 150.227432, -0.001998, 0.315456, 0.001511, 0.948937
1665589100.222, ID, Load, Velocity, Pos
1665589100.222, 21, 102, 20, 1035
1665589100.223, 22, -109, -19, 2536
1665589100.223, 23, 100, 20, 5054
1665589100.223, 24, -100, -20, 2988
1665589100.223, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589100.223, 116, 23979.600000, 2, Base, 385.347382, 46.088799, 126.705688, 0.000012, 0.000266, -0.000383, 1.000000
1665589100.224, 116, 23979.600000, 3, Platform, 389.201691, 177.276810, 127.883804, 0.004066, -0.001836, -0.005511, 0.999975
1665589100.225, 116, 23979.600000, 4, Ring 1, 361.622498, 106.068710, 150.200333, -0.001914, 0.326675, 0.003089, 0.945130
1665589100.334, ID, Load, Velocity, Pos
1665589100.334, 21, 107, 20, 1071
1665589100.334, 22, -114, -21, 2500
1665589100.335, 23, 104, 20, 5089
1665589100.335, 24, -110, -21, 2954
1665589100.335, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589100.335, 119, 23979.700000, 2, Base, 385.346466, 46.091164, 126.707626, 0.000021, 0.000244, -0.000354, 1.000000
1665589100.336, 119, 23979.700000, 3, Platform, 389.166870, 177.798294, 127.953560, 0.004325, -0.001935, -0.005273, 0.999975
1665589100.337, 119, 23979.700000, 4, Ring 1, 361.645020, 106.456322, 150.335632, -0.004230, 0.337491, 0.006522, 0.941297
1665589100.446, ID, Load, Velocity, Pos
1665589100.447, 21, 108, 20, 1106
1665589100.447, 22, -117, -20, 2465
1665589100.447, 23, 104, 20, 5125
1665589100.447, 24, -111, -20, 2919
1665589100.447, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589100.448, 122, 23979.800000, 2, Base, 385.344513, 46.090965, 126.704735, 0.000033, 0.000243, -0.000372, 1.000000
1665589100.449, 122, 23979.800000, 3, Platform, 389.118683, 178.303879, 127.954277, 0.004544, -0.002305, -0.005394, 0.999973
1665589100.45, 122, 23979.800000, 4, Ring 1, 361.577393, 106.454567, 150.055954, 0.001216, 0.351383, 0.000075, 0.936231
1665589100.558, ID, Load, Velocity, Pos
1665589100.559, 21, 116, 21, 1141
1665589100.559, 22, -128, -20, 2431
1665589100.559, 23, 111, 20, 5159
1665589100.559, 24, -116, -19, 2885
1665589100.56, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589100.56, 126, 23979.933333, 2, Base, 385.341888, 46.094234, 126.706390, 0.000045, 0.000267, -0.000438, 1.000000
1665589100.561, 126, 23979.933333, 3, Platform, 389.084961, 178.977112, 127.991005, 0.004753, -0.002254, -0.005411, 0.999972
1665589100.562, 126, 23979.933333, 4, Ring 1, 361.586578, 106.765587, 150.081940, 0.000186, 0.366171, -0.000570, 0.930547
1665589100.654, ID, Load, Velocity, Pos
1665589100.655, 21, 119, 21, 1177
1665589100.655, 22, -128, -20, 2397
1665589100.655, 23, 113, 21, 5194
1665589100.655, 24, -119, -20, 2849
1665589100.655, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589100.656, 129, 23980.033333, 2, Base, 385.343658, 46.091747, 126.702934, 0.000069, 0.000252, -0.000379, 1.000000
1665589100.657, 129, 23980.033333, 3, Platform, 389.028046, 179.503845, 128.054199, 0.004945, -0.002434, -0.005079, 0.999972
1665589100.658, 129, 23980.033333, 4, Ring 1, 361.535889, 107.017403, 150.097641, 0.000147, 0.377417, 0.001031, 0.926043
1665589100.766, ID, Load, Velocity, Pos
1665589100.766, 21, 121, 19, 1212
1665589100.767, 22, -130, -19, 2362
1665589100.767, 23, 119, 20, 5229
1665589100.767, 24, -118, -20, 2815
1665589100.767, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589100.767, 132, 23980.133333, 2, Base, 385.345184, 46.087265, 126.700562, 0.000074, 0.000277, -0.000419, 1.000000
1665589100.768, 132, 23980.133333, 3, Platform, 388.967926, 179.951645, 128.065659, 0.004930, -0.002684, -0.005837, 0.999967
1665589100.769, 132, 23980.133333, 4, Ring 1, 361.539612, 107.247574, 150.128021, -0.001939, 0.387691, 0.001793, 0.921785
1665589100.878, ID, Load, Velocity, Pos
1665589100.878, 21, 127, 20, 1247
1665589100.878, 22, -135, -20, 2326
1665589100.878, 23, 124, 21, 5264
1665589100.878, 24, -127, -20, 2781
1665589100.879, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589100.879, 135, 23980.233333, 2, Base, 385.341400, 46.091518, 126.700890, 0.000077, 0.000263, -0.000371, 1.000000
1665589100.88, 135, 23980.233333, 3, Platform, 388.930786, 180.474884, 128.122223, 0.005255, -0.002952, -0.005801, 0.999965
1665589100.881, 135, 23980.233333, 4, Ring 1, 361.510498, 107.492798, 150.148209, -0.002567, 0.398482, 0.003186, 0.917167
1665589100.99, ID, Load, Velocity, Pos
1665589100.99, 21, 125, 21, 1282
1665589100.991, 22, -136, -21, 2291
1665589100.991, 23, 122, 20, 5299
1665589100.991, 24, -129, -21, 2745
1665589100.991, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589100.991, 139, 23980.366667, 2, Base, 385.343903, 46.087502, 126.700104, 0.000069, 0.000284, -0.000374, 1.000000
1665589100.992, 139, 23980.366667, 3, Platform, 388.846863, 181.202408, 128.155151, 0.005340, -0.003095, -0.004933, 0.999969
1665589100.993, 139, 23980.366667, 4, Ring 1, 361.414429, 107.820908, 150.158401, -0.003215, 0.414169, 0.001344, 0.910193
1665589101.086, ID, Load, Velocity, Pos
1665589101.087, 21, 132, 20, 1317
1665589101.087, 22, -149, -21, 2258
1665589101.087, 23, 128, 20, 5333
1665589101.087, 24, -131, -19, 2711
1665589101.087, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589101.087, 142, 23980.466667, 2, Base, 385.344849, 46.085659, 126.700699, 0.000079, 0.000280, -0.000381, 1.000000
1665589101.088, 142, 23980.466667, 3, Platform, 388.814056, 181.705658, 128.216843, 0.005727, -0.003133, -0.004939, 0.999967
1665589101.089, 142, 23980.466667, 4, Ring 1, 361.442963, 108.023834, 150.156937, -0.003350, 0.424863, 0.003456, 0.905245
1665589101.198, ID, Load, Velocity, Pos
1665589101.199, 21, 137, 22, 1353
1665589101.199, 22, -149, -20, 2222
1665589101.199, 23, 129, 21, 5370
1665589101.199, 24, -136, -20, 2676
1665589101.199, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665589101.2, 145, 23980.566667, 2, Base, 385.339600, 46.095825, 126.704483, 0.000084, 0.000287, -0.000344, 1.000000
1665589101.201, 145, 23980.566667, 3, Platform, 388.740753, 182.233353, 128.273178, 0.005957, -0.003233, -0.004796, 0.999966
1665589101.202, 145, 23980.566667, 4, Ring 1, 361.350983, 108.322815, 150.197632, -0.003214, 0.436445, 0.003667, 0.899718
