1665510315.69, Start Optitrack recording!
1665510316.701, Logging frame for timestamp synchronization
1665510316.719, Dynamixel 0 has been disabled for setting 
1665510316.736, Dynamixel 0 drive mode configured to velocity-based 
1665510316.752, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665510316.768, Dynamixel 0 has been re-enabled for setting 
1665510316.783, Dynamixel 0 has been disabled for setting 
1665510316.8, Dynamixel 0 drive mode configured to velocity-based 
1665510316.815, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665510316.831, Dynamixel 0 has been re-enabled for setting 
1665510316.847, Dynamixel 0 has been disabled for setting 
1665510316.863, Dynamixel 0 drive mode configured to velocity-based 
1665510316.879, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665510316.895, Dynamixel 0 has been re-enabled for setting 
1665510316.911, Dynamixel 0 has been disabled for setting 
1665510316.927, Dynamixel 0 drive mode configured to velocity-based 
1665510316.943, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665510316.959, Dynamixel 0 has been re-enabled for setting 
1665510316.96, Goal Positions, 12, 3575, -88, 3999
1665510316.962, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510316.963, 36, 8188.566667, 2, Base, 384.589508, 46.210804, 127.459167, -0.000107, -0.000047, -0.000047, -1.000000
1665510316.965, 36, 8188.566667, 3, Platform, 388.060974, 162.094513, 129.192429, -0.000977, -0.003669, -0.001778, -0.999991
1665510316.967, 36, 8188.566667, 4, Ring 1, 362.118439, 97.996620, 152.532745, -0.000139, 0.000018, 0.000082, -1.000000
1665510317.007, ID, Load, Velocity, Pos
1665510317.761, 60, 8189.366667, 2, Base, 384.587860, 46.217777, 127.458794, -0.000105, -0.000042, -0.000136, -1.000000
1665510317.762, 60, 8189.366667, 3, Platform, 388.053253, 162.096176, 129.195160, -0.000993, -0.003653, -0.001787, -0.999991
1665510317.763, 60, 8189.366667, 4, Ring 1, 362.117310, 97.999191, 152.532944, -0.000137, 0.000055, 0.000114, -1.000000
1665510317.871, ID, Load, Velocity, Pos
1665510317.872, 21, 0, 0, 12
1665510317.872, 22, -1, 0, 3575
1665510317.872, 23, -2, 0, -87
1665510317.872, 24, -1, 0, 3999
1665510317.873, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510317.873, 64, 8189.500000, 2, Base, 384.589539, 46.214970, 127.459679, -0.000110, -0.000028, -0.000077, -1.000000
1665510317.874, 64, 8189.500000, 3, Platform, 388.064697, 162.096375, 129.194427, -0.000983, -0.003652, -0.001760, -0.999991
1665510317.875, 64, 8189.500000, 4, Ring 1, 362.121857, 97.999588, 152.532623, -0.000148, 0.000088, 0.000095, -1.000000
1665510317.983, ID, Load, Velocity, Pos
1665510317.984, 21, 0, 0, 12
1665510317.984, 22, -1, 0, 3575
1665510317.984, 23, -3, 0, -88
1665510317.984, 24, -1, 0, 3999
1665510317.984, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510317.985, 67, 8189.600000, 2, Base, 384.588074, 46.215523, 127.460953, -0.000107, -0.000028, -0.000090, -1.000000
1665510317.986, 67, 8189.600000, 3, Platform, 388.056030, 162.095490, 129.194962, -0.000985, -0.003666, -0.001791, -0.999991
1665510317.987, 67, 8189.600000, 4, Ring 1, 362.116730, 97.998421, 152.533325, -0.000178, 0.000042, 0.000052, -1.000000
1665510318.079, ID, Load, Velocity, Pos
1665510318.08, 21, 0, 0, 12
1665510318.08, 22, -1, 0, 3575
1665510318.08, 23, -3, 0, -88
1665510318.08, 24, -1, 0, 3999
1665510318.08, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510318.081, 70, 8189.700000, 2, Base, 384.588379, 46.215179, 127.459572, -0.000116, -0.000029, -0.000071, -1.000000
1665510318.082, 70, 8189.700000, 3, Platform, 388.061920, 162.095016, 129.190506, -0.000977, -0.003671, -0.001765, -0.999991
1665510318.083, 70, 8189.700000, 4, Ring 1, 362.120789, 97.999428, 152.532394, -0.000140, 0.000056, 0.000059, -1.000000
1665510318.191, ID, Load, Velocity, Pos
1665510318.192, 21, 0, 0, 12
1665510318.192, 22, -1, 0, 3575
1665510318.192, 23, -2, 0, -88
1665510318.192, 24, -1, 0, 3999
1665510318.192, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510318.193, 73, 8189.800000, 2, Base, 384.588654, 46.214310, 127.459702, -0.000122, -0.000030, -0.000094, -1.000000
1665510318.194, 73, 8189.800000, 3, Platform, 388.055817, 162.093369, 129.191757, -0.000978, -0.003677, -0.001761, -0.999991
1665510318.195, 73, 8189.800000, 4, Ring 1, 362.120605, 97.997322, 152.530533, -0.000154, 0.000067, 0.000107, -1.000000
1665510318.303, ID, Load, Velocity, Pos
1665510318.304, 21, 0, 0, 12
1665510318.304, 22, -1, 0, 3575
1665510318.304, 23, -2, 0, -87
1665510318.304, 24, -1, 0, 4000
1665510318.305, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510318.305, 77, 8189.933333, 2, Base, 384.586487, 46.216724, 127.460060, -0.000109, -0.000029, -0.000084, -1.000000
1665510318.306, 77, 8189.933333, 3, Platform, 388.056458, 162.095566, 129.197006, -0.000982, -0.003656, -0.001779, -0.999991
1665510318.307, 77, 8189.933333, 4, Ring 1, 362.117615, 98.000809, 152.533844, -0.000162, 0.000044, 0.000045, -1.000000
1665510318.415, ID, Load, Velocity, Pos
1665510318.416, 21, 0, 0, 12
1665510318.416, 22, -1, 0, 3575
1665510318.416, 23, -3, 0, -88
1665510318.416, 24, -1, 0, 3999
1665510318.416, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510318.416, 80, 8190.033333, 2, Base, 384.588684, 46.217522, 127.459900, -0.000115, -0.000022, -0.000060, -1.000000
1665510318.418, 80, 8190.033333, 3, Platform, 388.054749, 162.096741, 129.189835, -0.001010, -0.003688, -0.001778, -0.999991
1665510318.419, 80, 8190.033333, 4, Ring 1, 362.119415, 97.998711, 152.534241, -0.000161, 0.000090, 0.000059, -1.000000
1665510318.511, ID, Load, Velocity, Pos
1665510318.512, 21, 0, 0, 12
1665510318.512, 22, -1, 0, 3575
1665510318.512, 23, -2, 0, -88
1665510318.512, 24, -1, 0, 3999
1665510318.513, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510318.513, 83, 8190.133333, 2, Base, 384.591187, 46.215866, 127.451759, -0.000154, -0.000069, -0.000149, -1.000000
1665510318.514, 83, 8190.133333, 3, Platform, 388.059143, 162.093826, 129.193359, -0.000985, -0.003664, -0.001780, -0.999991
1665510318.515, 83, 8190.133333, 4, Ring 1, 362.118286, 97.996483, 152.533600, -0.000136, 0.000031, 0.000064, -1.000000
1665510318.623, ID, Load, Velocity, Pos
1665510318.624, 21, 0, 0, 12
1665510318.624, 22, 0, 0, 3575
1665510318.624, 23, -3, 0, -88
1665510318.624, 24, -1, 0, 4000
1665510318.625, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510318.625, 86, 8190.233333, 2, Base, 384.592102, 46.213760, 127.459778, -0.000111, -0.000046, -0.000039, -1.000000
1665510318.626, 86, 8190.233333, 3, Platform, 388.059723, 162.095398, 129.196518, -0.000998, -0.003665, -0.001774, -0.999991
1665510318.627, 86, 8190.233333, 4, Ring 1, 362.120667, 97.997948, 152.534744, -0.000185, 0.000043, 0.000094, -1.000000
1665510318.735, ID, Load, Velocity, Pos
1665510318.736, 21, 0, 0, 11
1665510318.736, 22, -1, 0, 3575
1665510318.736, 23, -3, 0, -88
1665510318.736, 24, -1, 0, 3999
1665510318.737, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510318.737, 90, 8190.366667, 2, Base, 384.591736, 46.213528, 127.458710, -0.000123, -0.000044, -0.000042, -1.000000
1665510318.738, 90, 8190.366667, 3, Platform, 388.061035, 162.094254, 129.194580, -0.001000, -0.003667, -0.001773, -0.999991
1665510318.739, 90, 8190.366667, 4, Ring 1, 362.120789, 97.998093, 152.534485, -0.000226, 0.000048, 0.000039, -1.000000
1665510318.847, ID, Load, Velocity, Pos
1665510318.848, 21, 0, 0, 11
1665510318.848, 22, -1, 0, 3575
1665510318.848, 23, -3, 0, -88
1665510318.848, 24, -1, 0, 3999
1665510318.848, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510318.849, 93, 8190.466667, 2, Base, 384.589325, 46.214470, 127.460274, -0.000122, -0.000033, -0.000062, -1.000000
1665510318.85, 93, 8190.466667, 3, Platform, 388.055817, 162.094482, 129.192032, -0.001022, -0.003693, -0.001771, -0.999991
1665510318.851, 93, 8190.466667, 4, Ring 1, 362.118866, 97.996872, 152.533524, -0.000195, 0.000013, 0.000095, -1.000000
1665510318.943, ID, Load, Velocity, Pos
1665510318.944, 21, 0, 0, 11
1665510318.944, 22, 0, 0, 3575
1665510318.944, 23, -3, 0, -88
1665510318.944, 24, -1, 0, 3999
1665510318.944, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510318.945, 96, 8190.566667, 2, Base, 384.592773, 46.217155, 127.459717, -0.000080, -0.000073, -0.000085, -1.000000
1665510318.946, 96, 8190.566667, 3, Platform, 388.055023, 162.096252, 129.194260, -0.001023, -0.003696, -0.001778, -0.999991
1665510318.947, 96, 8190.566667, 4, Ring 1, 362.120605, 97.997757, 152.535187, -0.000183, 0.000050, 0.000081, -1.000000
1665510319.055, ID, Load, Velocity, Pos
1665510319.056, 21, 0, 0, 12
1665510319.056, 22, -1, 0, 3575
1665510319.056, 23, -2, 0, -88
1665510319.056, 24, -1, 0, 3999
1665510319.056, End 2 wait period
1665510319.057, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510319.057, 99, 8190.666667, 2, Base, 384.591583, 46.213650, 127.457260, -0.000112, -0.000045, -0.000042, -1.000000
1665510319.058, 99, 8190.666667, 3, Platform, 388.057037, 162.094803, 129.194397, -0.000996, -0.003669, -0.001789, -0.999991
1665510319.059, 99, 8190.666667, 4, Ring 1, 362.119141, 97.998123, 152.532440, -0.000166, 0.000027, 0.000089, -1.000000
1665510319.151, Dynamixel 0 has been disabled for setting 
1665510319.167, Dynamixel 0 drive mode configured to velocity-based 
1665510319.183, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665510319.199, Dynamixel 0 has been re-enabled for setting 
1665510319.215, Dynamixel 0 has been disabled for setting 
1665510319.231, Dynamixel 0 drive mode configured to velocity-based 
1665510319.247, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665510319.263, Dynamixel 0 has been re-enabled for setting 
1665510319.279, Dynamixel 0 has been disabled for setting 
1665510319.295, Dynamixel 0 drive mode configured to velocity-based 
1665510319.311, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665510319.327, Dynamixel 0 has been re-enabled for setting 
1665510319.343, Dynamixel 0 has been disabled for setting 
1665510319.359, Dynamixel 0 drive mode configured to velocity-based 
1665510319.375, Dynamixel 0's profile max speed has been set to 5 rev/min 
1665510319.391, Dynamixel 0 has been re-enabled for setting 
1665510319.392, Goal Positions, 33, 3554, -67, 3978
1665510319.393, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510319.394, 109, 8191.000000, 2, Base, 384.590454, 46.214127, 127.458870, -0.000109, -0.000041, -0.000055, -1.000000
1665510319.395, 109, 8191.000000, 3, Platform, 388.055145, 162.094345, 129.197113, -0.000993, -0.003660, -0.001786, -0.999991
1665510319.396, 109, 8191.000000, 4, Ring 1, 362.118744, 97.998001, 152.534439, -0.000151, 0.000025, 0.000098, -1.000000
1665510319.423, ID, Load, Velocity, Pos
1665510319.423, 21, 0, 0, 12
1665510319.424, 22, -1, 0, 3575
1665510319.424, 23, -2, 0, -88
1665510319.424, 24, -1, 0, 3999
1665510319.424, Begin 2 wait period
1665510319.425, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510319.425, 110, 8191.033333, 2, Base, 384.589630, 46.215317, 127.460419, -0.000112, -0.000024, -0.000084, -1.000000
1665510319.426, 110, 8191.033333, 3, Platform, 388.056244, 162.096802, 129.194839, -0.000978, -0.003650, -0.001790, -0.999991
1665510319.427, 110, 8191.033333, 4, Ring 1, 362.118866, 98.000175, 152.533813, -0.000150, 0.000063, 0.000077, -1.000000
1665510319.535, ID, Load, Velocity, Pos
1665510319.536, 21, 23, 15, 29
1665510319.536, 22, -27, -16, 3558
1665510319.536, 23, 22, 15, -71
1665510319.536, 24, -26, -15, 3981
1665510319.536, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510319.537, 114, 8191.166667, 2, Base, 384.589233, 46.217236, 127.458008, -0.000079, -0.000075, -0.000109, -1.000000
1665510319.538, 114, 8191.166667, 3, Platform, 388.065918, 162.345779, 129.202499, -0.000919, -0.003501, -0.001686, -0.999992
1665510319.539, 114, 8191.166667, 4, Ring 1, 362.151276, 98.132683, 152.525528, -0.000483, -0.006552, -0.000817, -0.999978
1665510319.631, ID, Load, Velocity, Pos
1665510319.632, 21, 8, 0, 31
1665510319.632, 22, -11, 0, 3556
1665510319.632, 23, 10, 0, -69
1665510319.632, 24, -11, 0, 3980
1665510319.633, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510319.633, 116, 8191.233333, 2, Base, 384.583008, 46.214146, 127.460945, -0.000109, -0.000030, -0.000079, -1.000000
1665510319.634, 116, 8191.233333, 3, Platform, 388.058594, 162.347595, 129.198425, -0.000897, -0.003419, -0.001722, -0.999992
1665510319.635, 116, 8191.233333, 4, Ring 1, 362.137482, 98.137390, 152.521896, -0.000572, -0.006887, -0.000975, -0.999976
1665510319.743, ID, Load, Velocity, Pos
1665510319.744, 21, 9, 0, 32
1665510319.744, 22, -11, 0, 3555
1665510319.744, 23, 12, 0, -69
1665510319.744, 24, -12, 0, 3979
1665510319.744, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510319.745, 120, 8191.366667, 2, Base, 384.583923, 46.217648, 127.461525, -0.000096, -0.000029, -0.000093, -1.000000
1665510319.746, 120, 8191.366667, 3, Platform, 388.068817, 162.347855, 129.196945, -0.000884, -0.003546, -0.001710, -0.999992
1665510319.747, 120, 8191.366667, 4, Ring 1, 362.154510, 98.133400, 152.527115, -0.000445, -0.006848, -0.000794, -0.999976
1665510319.855, ID, Load, Velocity, Pos
1665510319.856, 21, 8, 0, 32
1665510319.856, 22, -11, 0, 3555
1665510319.856, 23, 11, 0, -68
1665510319.856, 24, -12, 0, 3980
1665510319.857, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510319.857, 123, 8191.466667, 2, Base, 384.587830, 46.214115, 127.458153, -0.000108, -0.000041, -0.000076, -1.000000
1665510319.858, 123, 8191.466667, 3, Platform, 388.077423, 162.348526, 129.189362, -0.000858, -0.003492, -0.001654, -0.999992
1665510319.859, 123, 8191.466667, 4, Ring 1, 362.148529, 98.140762, 152.520065, -0.000608, -0.006948, -0.000914, -0.999975
1665510319.967, ID, Load, Velocity, Pos
1665510319.968, 21, 9, 0, 32
1665510319.968, 22, -12, 0, 3556
1665510319.968, 23, 11, 0, -68
1665510319.968, 24, -12, 0, 3979
1665510319.969, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510319.969, 127, 8191.600000, 2, Base, 384.592163, 46.209969, 127.461884, -0.000044, -0.000024, -0.000019, -1.000000
1665510319.97, 127, 8191.600000, 3, Platform, 388.069855, 162.349487, 129.190979, -0.000856, -0.003490, -0.001677, -0.999992
1665510319.971, 127, 8191.600000, 4, Ring 1, 362.154510, 98.134941, 152.524231, -0.000475, -0.006847, -0.000804, -0.999976
1665510320.063, ID, Load, Velocity, Pos
1665510320.064, 21, 9, 0, 32
1665510320.064, 22, -12, 0, 3555
1665510320.064, 23, 12, 0, -69
1665510320.064, 24, -11, 0, 3979
1665510320.064, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510320.064, 129, 8191.666667, 2, Base, 384.594391, 46.207615, 127.454636, -0.000088, -0.000045, -0.000002, -1.000000
1665510320.066, 129, 8191.666667, 3, Platform, 388.093903, 162.340103, 129.187027, -0.000794, -0.003496, -0.001646, -0.999992
1665510320.067, 129, 8191.666667, 4, Ring 1, 362.157349, 98.135323, 152.513550, -0.000761, -0.007080, -0.000811, -0.999974
1665510320.175, ID, Load, Velocity, Pos
1665510320.175, 21, 9, 0, 32
1665510320.176, 22, -12, 0, 3555
1665510320.176, 23, 11, 0, -69
1665510320.176, 24, -12, 0, 3979
1665510320.176, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510320.176, 133, 8191.800000, 2, Base, 384.592682, 46.211468, 127.454384, -0.000079, -0.000078, -0.000056, -1.000000
1665510320.177, 133, 8191.800000, 3, Platform, 388.077087, 162.345352, 129.185135, -0.000803, -0.003490, -0.001717, -0.999992
1665510320.179, 133, 8191.800000, 4, Ring 1, 362.158936, 98.132401, 152.515930, -0.000563, -0.006892, -0.000779, -0.999976
1665510320.287, ID, Load, Velocity, Pos
1665510320.288, 21, 9, 0, 32
1665510320.288, 22, -12, 0, 3555
1665510320.288, 23, 10, 0, -69
1665510320.288, 24, -11, 0, 3979
1665510320.288, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510320.288, 136, 8191.900000, 2, Base, 384.589203, 46.210369, 127.461670, -0.000091, -0.000043, -0.000040, -1.000000
1665510320.29, 136, 8191.900000, 3, Platform, 388.076202, 162.339417, 129.198715, -0.000901, -0.003528, -0.001686, -0.999992
1665510320.291, 136, 8191.900000, 4, Ring 1, 362.155548, 98.133217, 152.524155, -0.000603, -0.006933, -0.000799, -0.999975
1665510320.383, ID, Load, Velocity, Pos
1665510320.383, 21, 9, 0, 32
1665510320.384, 22, -11, 0, 3556
1665510320.384, 23, 11, 0, -68
1665510320.384, 24, -11, 0, 3979
1665510320.384, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510320.385, 139, 8192.000000, 2, Base, 384.592834, 46.211349, 127.458748, -0.000059, -0.000068, -0.000050, -1.000000
1665510320.386, 139, 8192.000000, 3, Platform, 388.070435, 162.343765, 129.191422, -0.000829, -0.003485, -0.001727, -0.999992
1665510320.387, 139, 8192.000000, 4, Ring 1, 362.155304, 98.132614, 152.521454, -0.000550, -0.006927, -0.000815, -0.999976
1665510320.495, ID, Load, Velocity, Pos
1665510320.496, 21, 9, 0, 31
1665510320.496, 22, -11, 0, 3556
1665510320.496, 23, 10, 0, -69
1665510320.496, 24, -11, 0, 3979
1665510320.496, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510320.496, 142, 8192.100000, 2, Base, 384.590790, 46.206028, 127.463150, -0.000055, -0.000018, -0.000049, -1.000000
1665510320.498, 142, 8192.100000, 3, Platform, 388.079803, 162.342468, 129.193054, -0.000798, -0.003493, -0.001690, -0.999992
1665510320.499, 142, 8192.100000, 4, Ring 1, 362.156677, 98.133781, 152.522095, -0.000585, -0.006925, -0.000785, -0.999976
1665510320.607, ID, Load, Velocity, Pos
1665510320.607, 21, 9, 0, 31
1665510320.608, 22, -11, 0, 3556
1665510320.608, 23, 10, 0, -69
1665510320.608, 24, -11, 0, 3979
1665510320.608, Frame, Optitrack Timestamp, Rigid Body ID, Rigid Body Name, X (mm),Y,Z, qx,qy,qz,qw
1665510320.608, 146, 8192.233333, 2, Base, 384.589722, 46.210773, 127.460686, -0.000089, -0.000042, -0.000050, -1.000000
1665510320.609, 146, 8192.233333, 3, Platform, 388.078003, 162.346390, 129.197449, -0.000809, -0.003453, -0.001719, -0.999992
