0,0,0,0
127,3453,4141,3894
128,3427,4141,3868
127,3390,4141,3833
128,3355,4140,3798
127,3321,4141,3763
127,3286,4140,3728
127,3251,4140,3694
127,3218,4141,3659
127,3183,4140,3624
127,3149,4140,3590
127,3114,4140,3556
127,3080,4140,3521
127,3045,4140,3486
127,3010,4140,3451
127,2976,4140,3417
127,2942,4140,3382
127,2908,4140,3349
128,2873,4140,3315
127,2839,4140,3280
127,2805,4140,3246
127,2769,4141,3210
127,2735,4141,3176
127,2700,4141,3143
127,2665,4141,3107
127,2632,4141,3073
127,2597,4141,3038
127,2562,4141,3004
127,2529,4141,2970
127,2492,4141,2935
127,2457,4141,2900
127,2423,4141,2865
127,2389,4141,2831
127,2355,4141,2797
127,2320,4141,2762
127,2284,4140,2726
127,2249,4141,2692
127,2213,4140,2656
127,2180,4141,2623
127,2146,4140,2588
127,2111,4141,2551
127,2076,4141,2517
127,2039,4141,2481
127,2005,4140,2447
127,1972,4140,2413
127,1936,4140,2377
126,1902,4140,2343
127,1866,4141,2307
127,1830,4140,2271
127,1796,4141,2238
127,1761,4140,2202
127,1728,4140,2168
127,1689,4140,2132
127,1654,4140,2096
127,1620,4140,2062
127,1583,4140,2026
126,1550,4140,1991
127,1515,4140,1957
126,1478,4140,1920
126,1445,4141,1887
126,1444,4140,1881
126,1444,4140,1881
126,1444,4140,1881
126,1444,4140,1880
126,1444,4140,1881
126,1444,4140,1881
125,1444,4140,1881
126,1444,4140,1880
126,1444,4140,1880
125,1444,4140,1880
125,1444,4140,1880
125,1444,4140,1880
125,1444,4140,1880
126,1444,4140,1880
126,1444,4140,1880
125,1444,4140,1880
125,1444,4140,1880
125,1444,4140,1880
125,1444,4140,1880
125,1444,4140,1880
125,1444,4140,1880
125,1507,4140,1936
133,1494,4150,1922
133,1461,4150,1890
132,1448,4150,1886
133,1448,4150,1886
133,1448,4150,1886
133,1447,4150,1886
133,1448,4150,1886
133,1447,4150,1886
133,1448,4150,1886
133,1447,4150,1886
133,1447,4150,1886
132,1447,4150,1886
133,1447,4150,1886
133,1447,4150,1886
133,1448,4150,1886
132,1447,4150,1886
133,1447,4150,1886
133,1447,4150,1886
133,1447,4150,1886
133,1448,4150,1886
133,1447,4150,1886
133,1447,4150,1886
133,1447,4150,1886
133,1510,4150,1939
142,1500,4161,1930
143,1466,4161,1897
143,1458,4161,1895
143,1458,4161,1895
143,1458,4161,1895
143,1458,4161,1895
143,1458,4161,1895
143,1458,4161,1895
143,1458,4161,1895
143,1458,4161,1895
143,1458,4161,1895
144,1458,4161,1895
143,1458,4161,1895
143,1458,4161,1895
144,1458,4161,1895
144,1458,4161,1895
143,1458,4161,1895
144,1458,4161,1895
143,1458,4161,1895
144,1458,4161,1895
143,1458,4161,1895
143,1458,4161,1895
143,1521,4161,1947
152,1509,4170,1934
153,1474,4171,1905
153,1468,4171,1904
153,1468,4171,1904
153,1468,4171,1904
153,1468,4171,1904
153,1467,4171,1904
153,1468,4171,1904
153,1468,4171,1904
153,1468,4171,1904
153,1468,4172,1904
153,1468,4172,1904
152,1468,4172,1904
153,1468,4172,1904
153,1467,4172,1904
153,1468,4172,1904
153,1468,4172,1904
153,1468,4172,1904
153,1468,4171,1904
153,1467,4172,1904
153,1468,4172,1904
153,1468,4172,1904
153,1529,4171,1955
162,1517,4180,1939
163,1480,4180,1914
164,1476,4181,1913
163,1476,4180,1913
164,1476,4180,1913
164,1477,4181,1913
163,1476,4181,1913
164,1476,4181,1913
164,1476,4180,1913
164,1476,4180,1913
164,1476,4181,1913
164,1476,4180,1913
164,1476,4181,1913
164,1476,4181,1913
164,1476,4180,1913
164,1476,4181,1913
164,1476,4180,1914
164,1476,4181,1913
164,1476,4180,1914
164,1476,4181,1913
164,1476,4180,1913
164,1476,4180,1913
164,1534,4181,1961
172,1523,4191,1949
173,1488,4191,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4192,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4192,1922
173,1485,4192,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4191,1922
173,1485,4192,1922
173,1485,4192,1922
173,1542,4191,1969
183,1528,4201,1955
183,1496,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1496,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1496,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1495,4201,1932
183,1554,4201,1979
