sample_idx,q_p_ss_0,q_p_ss_1,q_p_ss_2,q_p_ss_3,u_ss_0,u_ss_1,u_ss_2,u_ss_3
0,0.8880829339718783,0.0,0.0,6.279694648675598,1.791944395661869,-1.791944395661869,1.3479029286759299,-1.3479029286759299
1,0.8001350756241017,0.3853247440382095,0.0,6.279694648675598,1.6736262450653725,-1.8662886170844772,1.4662210792724264,-1.2735587072533217
2,0.5537106525362487,0.6943311968217909,0.0,6.279694648675598,1.534768526097514,-1.8819341245084094,1.605078798240285,-1.2579131998293895
3,0.1976170438980862,0.8658168406615108,0.0,6.279694648675598,1.4028737129780433,-1.8357821333087987,1.7369736113597556,-1.3040651910290002
4,-0.1976170438980862,0.8658168406615108,0.0,6.279694648675598,1.3040651910290002,-1.7369736113597556,1.8357821333087987,-1.4028737129780433
5,-0.5537106525362487,0.6943311968217909,0.0,6.279694648675598,1.2579131998293895,-1.605078798240285,1.8819341245084094,-1.534768526097514
6,-0.8001350756241017,0.3853247440382095,0.0,6.279694648675598,1.2735587072533217,-1.4662210792724264,1.8662886170844772,-1.6736262450653725
7,-0.8880829339718783,0.0,0.0,6.279694648675598,1.3479029286759299,-1.3479029286759299,1.791944395661869,-1.791944395661869
8,-0.8001350756241017,-0.3853247440382095,0.0,6.279694648675598,1.4662210792724264,-1.2735587072533217,1.6736262450653725,-1.8662886170844772
9,-0.5537106525362487,-0.6943311968217909,0.0,6.279694648675598,1.605078798240285,-1.2579131998293895,1.534768526097514,-1.8819341245084094
10,-0.1976170438980862,-0.8658168406615108,0.0,6.279694648675598,1.7369736113597556,-1.3040651910290002,1.4028737129780433,-1.8357821333087987
11,0.1976170438980862,-0.8658168406615108,0.0,6.279694648675598,1.8357821333087987,-1.4028737129780433,1.3040651910290002,-1.7369736113597556
12,0.5537106525362487,-0.6943311968217909,0.0,6.279694648675598,1.8819341245084094,-1.534768526097514,1.2579131998293895,-1.605078798240285
13,0.8001350756241017,-0.3853247440382104,0.0,6.279694648675598,1.8662886170844775,-1.6736262450653723,1.2735587072533214,-1.4662210792724266
14,0.8880829339718783,0.0,0.0,6.279694648675598,1.791944395661869,-1.791944395661869,1.3479029286759299,-1.3479029286759299
15,1.1418209151066998,0.0,0.0,6.279694648675598,1.8553788909455744,-1.8553788909455744,1.2844684333922245,-1.2844684333922245
16,1.0287450972309875,0.49541752804912687,0.0,6.279694648675598,1.7032555544643646,-1.950964318488928,1.4365917698734343,-1.1888830058488709
17,0.7119136961180343,0.8927115387708735,0.0,6.279694648675598,1.5247242015056897,-1.9710799708911264,1.6151231228321092,-1.1687673534466725
18,0.2540790564403963,1.1131930808505146,0.0,6.279694648675598,1.3551451560663699,-1.9117416964916272,1.784702168271429,-1.2281056278461717
19,-0.2540790564403963,1.1131930808505146,0.0,6.279694648675598,1.2281056278461717,-1.784702168271429,1.9117416964916272,-1.3551451560663699
20,-0.7119136961180343,0.8927115387708735,0.0,6.279694648675598,1.1687673534466725,-1.6151231228321092,1.9710799708911264,-1.5247242015056897
21,-1.0287450972309875,0.49541752804912687,0.0,6.279694648675598,1.1888830058488709,-1.4365917698734343,1.950964318488928,-1.7032555544643646
22,-1.1418209151066998,0.0,0.0,6.279694648675598,1.2844684333922245,-1.2844684333922245,1.8553788909455744,-1.8553788909455744
23,-1.0287450972309875,-0.49541752804912687,0.0,6.279694648675598,1.4365917698734343,-1.1888830058488709,1.7032555544643646,-1.950964318488928
24,-0.7119136961180343,-0.8927115387708735,0.0,6.279694648675598,1.6151231228321092,-1.1687673534466725,1.5247242015056897,-1.9710799708911264
25,-0.2540790564403963,-1.1131930808505146,0.0,6.279694648675598,1.784702168271429,-1.2281056278461717,1.3551451560663699,-1.9117416964916272
26,0.2540790564403963,-1.1131930808505146,0.0,6.279694648675598,1.9117416964916272,-1.3551451560663699,1.2281056278461717,-1.784702168271429
27,0.7119136961180343,-0.8927115387708735,0.0,6.279694648675598,1.9710799708911264,-1.5247242015056897,1.1687673534466725,-1.6151231228321092
28,1.0287450972309875,-0.49541752804912687,0.0,6.279694648675598,1.950964318488928,-1.7032555544643646,1.1888830058488709,-1.4365917698734343
29,1.1418209151066998,0.0,0.0,6.279694648675598,1.8553788909455744,-1.8553788909455744,1.2844684333922245,-1.2844684333922245
30,1.3955588962415222,0.0,0.0,6.279694648675598,1.91881338622928,-1.91881338622928,1.221033938108519,-1.221033938108519
31,1.2573551188378733,0.6055103120600442,0.0,6.279694648675598,1.7328848638633567,-2.035640019893379,1.4069624604744422,-1.10420730444442
32,0.87011673969982,1.091091880719957,0.0,6.279694648675598,1.5146798769138652,-2.0602258172738437,1.6251674474239337,-1.0796215070639552
33,0.3105410689827073,1.3605693210395176,0.0,6.279694648675598,1.3074165991546969,-1.9877012596744557,1.832430725183102,-1.1521460646633432
34,-0.3105410689827064,1.3605693210395176,0.0,6.279694648675598,1.1521460646633435,-1.8324307251831022,1.9877012596744554,-1.3074165991546967
35,-0.87011673969982,1.091091880719957,0.0,6.279694648675598,1.0796215070639552,-1.6251674474239337,2.0602258172738437,-1.5146798769138652
36,-1.2573551188378733,0.6055103120600442,0.0,6.279694648675598,1.10420730444442,-1.4069624604744422,2.035640019893379,-1.7328848638633567
37,-1.3955588962415222,0.0,0.0,6.279694648675598,1.221033938108519,-1.221033938108519,1.91881338622928,-1.91881338622928
38,-1.2573551188378733,-0.6055103120600442,0.0,6.279694648675598,1.4069624604744422,-1.10420730444442,1.7328848638633567,-2.035640019893379
