0,0,0,0
0,0,0,0
19,-17,19,-16
20,-21,20,-20
20,-20,20,-20
19,-20,20,-20
20,-20,20,-20
20,-20,20,-20
20,-20,20,-20
20,-20,20,-20
20,-20,20,-20
20,-20,20,-20
20,-20,20,-20
20,-20,20,-19
20,-21,20,-20
20,-20,21,-20
20,-19,21,-20
20,-20,20,-21
20,-20,20,-20
20,-21,21,-20
21,-21,21,-20
20,-19,13,-5
20,-19,0,0
20,-20,0,0
20,-20,0,0
21,-21,0,0
20,-20,0,0
20,-18,0,0
20,-20,0,0
20,-20,0,0
21,-21,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,-1,23
-19,-13,16,18
-6,-20,20,0
0,-19,20,0
0,0,15,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,-2,19
-19,-14,16,0
-21,-19,20,0
-4,0,20,0
0,0,20,0
0,0,1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,-2,16
-18,-3,16,-15
-20,0,21,-14
-6,0,19,0
0,0,20,0
0,0,2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,-2,20
-18,18,15,-16
-16,0,21,-20
0,0,20,-19
0,0,12,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
