0,0,0,0
2,1,1,-4
3,1,1,-1
3,2,1,0
3,1,1,0
3,2,1,0
2,2,0,0
2,2,1,0
2,2,1,0
2,2,1,0
3,2,1,0
3,2,1,0
2,2,1,0
2,2,0,0
2,2,1,0
3,2,1,0
2,2,0,0
2,2,1,0
2,2,1,0
2,2,0,0
2,2,1,0
2,2,1,0
2,-5,-4,0
30,-25,31,-24
8,-10,9,-7
9,-11,10,-8
8,-12,10,-8
8,-12,10,-9
8,-12,10,-8
8,-12,9,-8
8,-11,9,-8
8,-11,9,-8
8,-11,8,-8
8,-11,8,-8
8,-12,8,-8
8,-11,8,-8
8,-11,9,-8
8,-11,9,-8
8,-11,8,-8
8,-11,9,-7
8,-10,8,-7
7,-11,8,-6
7,-11,8,-6
1,-4,-2,-1
26,-30,28,-28
10,-12,9,-9
12,-15,12,-10
11,-16,13,-10
10,-16,13,-10
10,-16,13,-10
10,-16,13,-11
10,-16,13,-10
10,-16,13,-10
10,-16,13,-10
10,-16,13,-9
10,-16,13,-9
9,-16,13,-10
10,-16,13,-10
10,-16,13,-10
10,-16,13,-9
9,-16,14,-9
9,-16,13,-9
9,-16,13,-9
9,-16,13,-9
-3,1,2,-5
29,-30,31,-28
9,-14,14,-10
13,-18,18,-12
14,-19,18,-12
14,-19,18,-12
14,-19,18,-12
14,-19,18,-11
14,-19,18,-11
14,-19,18,-11
14,-18,17,-11
14,-18,17,-11
14,-18,17,-11
14,-18,17,-11
14,-18,17,-11
14,-18,17,-11
14,-18,17,-11
14,-18,16,-11
14,-18,16,-10
14,-18,16,-11
14,-18,16,-11
0,-3,1,-5
30,-31,30,-28
14,-15,14,-12
19,-21,19,-15
20,-22,20,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
21,-23,21,-16
0,-6,4,-8
35,-39,36,-34
13,-19,14,-16
19,-26,21,-18
21,-28,23,-19
21,-28,23,-19
21,-28,23,-19
21,-28,23,-18
21,-28,22,-18
21,-28,22,-18
21,-28,22,-18
21,-27,22,-18
21,-27,22,-17
21,-27,22,-18
21,-27,22,-18
21,-27,22,-17
21,-26,22,-17
21,-26,22,-18
21,-26,22,-17
21,-26,21,-17
21,-26,21,-17
7,-11,11,-9
40,-45,41,-38
15,-19,18,-16
21,-28,26,-21
22,-30,28,-22
22,-30,28,-23
22,-31,28,-23
22,-31,28,-23
22,-31,27,-23
22,-31,28,-23
22,-31,27,-23
22,-31,27,-23
22,-31,26,-22
22,-31,26,-23
22,-31,26,-23
22,-31,26,-23
21,-31,25,-23
21,-31,25,-23
22,-31,25,-23
22,-30,25,-23
22,-30,25,-23
8,-16,11,-12
43,-48,45,-42
17,-22,19,-18
26,-30,28,-25
28,-32,30,-26
29,-33,31,-26
29,-32,30,-26
29,-32,30,-26
29,-32,31,-25
29,-32,31,-25
29,-32,30,-25
29,-32,30,-25
29,-32,31,-25
29,-32,30,-25
29,-32,30,-25
29,-32,30,-25
29,-32,30,-25
29,-31,29,-24
29,-31,29,-24
29,-31,30,-24
29,-31,30,-24
9,-17,18,-14
46,-51,49,-48
19,-23,20,-20
26,-35,28,-28
29,-38,29,-30
29,-38,30,-30
29,-39,30,-31
29,-39,30,-30
29,-38,30,-31
29,-39,30,-30
29,-39,30,-31
29,-39,30,-31
29,-39,30,-30
29,-39,30,-30
29,-39,30,-30
29,-39,30,-31
29,-39,30,-31
29,-39,30,-31
29,-39,30,-30
29,-39,29,-31
29,-39,29,-31
12,-18,18,-17
50,-54,52,-51
21,-23,22,-21
33,-35,34,-29
36,-39,37,-31
36,-39,37,-31
37,-39,38,-31
37,-39,38,-32
37,-39,37,-32
37,-39,37,-31
37,-39,37,-31
37,-39,37,-31
37,-39,37,-31
37,-39,37,-31
37,-39,37,-31
37,-39,37,-31
37,-39,37,-31
37,-39,37,-31
37,-39,37,-31
36,-39,37,-31
36,-39,37,-31
16,-20,25,-20
52,-58,56,-55
24,-28,25,-22
34,-41,36,-30
37,-44,39,-32
38,-45,40,-32
38,-45,40,-32
38,-45,40,-32
38,-45,40,-32
38,-45,41,-32
38,-45,40,-32
38,-45,41,-32
38,-45,40,-32
38,-45,40,-31
38,-45,40,-32
38,-45,40,-31
38,-45,40,-31
38,-45,40,-31
38,-45,41,-31
38,-45,40,-31
38,-45,40,-31
16,-21,26,-20
55,-60,59,-58
25,-32,26,-25
36,-43,39,-35
39,-46,42,-38
40,-47,43,-38
40,-47,43,-39
40,-47,43,-39
40,-47,43,-39
40,-47,43,-39
40,-47,43,-39
39,-46,43,-39
40,-46,44,-39
40,-47,44,-39
39,-47,44,-39
39,-46,44,-39
39,-46,44,-39
39,-46,44,-39
39,-46,44,-39
40,-46,44,-39
40,-46,44,-39
17,-23,30,-27
58,-62,59,-58
31,-31,27,-29
42,-45,40,-39
45,-48,44,-40
45,-49,44,-41
46,-49,44,-41
46,-49,45,-40
45,-49,45,-41
45,-49,45,-40
45,-49,44,-40
45,-49,45,-40
45,-49,45,-40
45,-49,45,-40
45,-49,44,-40
45,-49,44,-40
45,-50,44,-40
44,-49,44,-39
44,-49,44,-39
44,-49,44,-39
44,-49,44,-39
17,-25,34,-26
60,-66,65,-66
26,-34,29,-29
40,-48,42,-41
44,-52,46,-45
45,-53,46,-45
45,-53,46,-46
45,-54,46,-46
45,-54,45,-46
44,-54,45,-46
44,-54,45,-46
45,-54,44,-46
44,-54,45,-46
44,-54,45,-46
45,-54,45,-46
45,-54,45,-46
45,-54,44,-46
44,-54,44,-46
44,-54,45,-46
44,-54,44,-46
44,-54,44,-46
23,-30,37,-29
64,-69,66,-70
31,-39,33,-30
46,-55,46,-42
50,-60,51,-45
51,-61,52,-46
51,-61,52,-46
51,-61,52,-46
51,-61,52,-46
51,-61,52,-46
51,-61,52,-46
51,-61,52,-46
51,-61,52,-46
51,-61,52,-46
51,-61,52,-46
51,-61,52,-46
51,-61,51,-46
51,-61,52,-46
51,-61,52,-46
51,-61,51,-46
51,-61,51,-46
51,-61,51,-46
24,-31,39,-31
67,-74,70,-72
32,-39,33,-31
46,-55,50,-43
51,-60,54,-46
51,-61,56,-47
51,-60,56,-47
52,-60,57,-47
52,-60,56,-47
52,-60,56,-47
51,-59,56,-47
52,-59,56,-46
52,-59,56,-46
52,-59,56,-47
52,-59,56,-46
52,-58,56,-46
52,-58,56,-46
52,-58,56,-46
52,-58,56,-46
52,-57,56,-46
51,-57,56,-46
51,-57,56,-46
25,-32,42,-32
69,-74,71,-76
34,-40,36,-36
52,-58,53,-50
57,-64,59,-54
59,-65,61,-56
59,-65,61,-55
59,-65,61,-55
59,-65,60,-55
59,-65,60,-55
59,-64,61,-55
59,-65,60,-55
59,-65,60,-55
59,-64,60,-55
59,-64,60,-55
59,-64,60,-55
59,-64,60,-55
59,-64,61,-54
59,-64,60,-54
59,-64,60,-55
59,-64,60,-55
59,-64,60,-55
25,-33,52,-35
71,-78,77,-78
37,-43,38,-41
55,-61,56,-56
59,-66,60,-60
60,-67,61,-61
61,-68,62,-61
61,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
60,-68,61,-61
29,-40,52,-39
74,-79,78,-82
42,-49,40,-40
60,-69,56,-56
64,-74,60,-60
65,-75,61,-61
66,-76,61,-61
66,-76,61,-61
66,-76,61,-61
65,-76,61,-61
65,-76,61,-61
66,-76,61,-61
66,-76,60,-61
66,-76,60,-61
65,-76,60,-61
65,-76,60,-61
65,-76,60,-61
65,-76,60,-61
65,-76,60,-61
65,-76,60,-61
65,-76,60,-61
65,-76,60,-61
34,-40,55,-40
79,-86,82,-85
43,-48,42,-42
58,-62,58,-56
65,-69,64,-60
66,-70,66,-61
66,-70,66,-61
66,-70,66,-61
66,-70,66,-61
66,-70,66,-61
66,-70,66,-61
66,-69,66,-61
66,-69,66,-61
66,-70,66,-61
66,-70,66,-61
66,-69,66,-61
66,-70,66,-61
66,-69,66,-61
66,-69,66,-61
66,-70,66,-61
66,-69,66,-61
66,-69,66,-61
38,-39,56,-42
79,-84,84,-88
44,-52,44,-47
56,-67,57,-61
64,-74,64,-67
65,-75,65,-68
66,-76,66,-69
66,-76,66,-69
66,-76,66,-68
66,-76,66,-68
66,-76,66,-68
66,-76,66,-68
66,-76,66,-68
66,-76,66,-68
66,-76,66,-68
66,-76,66,-68
66,-76,66,-68
66,-76,66,-69
66,-76,66,-68
66,-76,66,-68
66,-76,66,-68
66,-76,66,-68
36,-45,67,-45
82,-90,85,-92
50,-56,48,-48
67,-78,65,-62
72,-84,72,-67
73,-85,74,-68
74,-85,74,-68
74,-86,74,-68
74,-86,74,-68
74,-86,74,-68
74,-86,74,-68
74,-86,74,-68
74,-86,74,-68
74,-85,74,-68
74,-86,74,-68
74,-86,74,-68
74,-86,74,-68
74,-86,74,-68
74,-86,74,-68
74,-86,74,-68
74,-85,74,-68
74,-85,74,-68
40,-44,67,-46
85,-89,90,-94
49,-59,51,-51
65,-78,69,-63
72,-84,76,-67
73,-85,77,-68
74,-86,78,-68
74,-85,77,-69
74,-85,78,-68
74,-85,77,-69
74,-85,77,-69
74,-85,78,-69
74,-85,78,-69
74,-85,77,-68
74,-85,77,-68
74,-85,77,-68
74,-85,77,-68
74,-85,77,-69
74,-85,77,-68
74,-85,77,-68
74,-85,76,-68
74,-85,76,-68
44,-53,69,-48
90,-94,92,-101
57,-64,58,-54
71,-79,71,-67
80,-88,79,-73
82,-90,82,-74
83,-90,83,-75
83,-91,82,-74
83,-91,82,-75
82,-91,82,-75
83,-91,82,-75
83,-91,83,-74
82,-90,82,-74
82,-91,82,-74
83,-91,82,-74
83,-90,82,-74
82,-90,82,-74
82,-91,82,-74
82,-91,82,-73
82,-91,82,-74
82,-91,82,-73
82,-91,82,-73
42,-48,71,-49
93,-97,97,-99
54,-60,56,-59
70,-76,72,-77
77,-83,80,-82
78,-85,81,-83
78,-85,82,-83
78,-85,82,-84
79,-85,82,-84
79,-85,82,-84
78,-85,82,-84
78,-85,82,-83
78,-85,82,-83
78,-85,82,-84
78,-85,82,-83
78,-85,82,-83
78,-85,82,-84
77,-85,82,-84
78,-85,82,-83
78,-85,82,-83
77,-85,82,-83
77,-85,82,-83
47,-57,74,-55
92,-97,97,-106
59,-67,62,-60
73,-87,71,-76
80,-96,79,-82
82,-98,81,-83
83,-98,82,-84
82,-98,82,-84
83,-98,82,-84
83,-98,82,-84
83,-98,82,-84
82,-98,82,-84
82,-98,82,-84
83,-98,82,-84
82,-98,82,-84
82,-98,82,-84
82,-98,82,-84
83,-98,82,-84
82,-98,82,-84
82,-98,82,-84
82,-98,82,-84
82,-98,82,-84
47,-59,80,-55
95,-102,102,-108
65,-73,64,-61
77,-92,77,-70
86,-102,86,-76
88,-103,88,-77
88,-103,88,-77
89,-104,89,-77
89,-104,89,-77
89,-104,89,-78
89,-104,89,-78
89,-104,89,-78
89,-103,89,-77
89,-104,89,-77
89,-103,89,-77
89,-103,89,-77
89,-103,89,-77
89,-103,89,-77
89,-104,89,-77
89,-103,89,-77
89,-103,89,-77
89,-103,89,-77
50,-62,78,-55
